"","Dem_poll","Rep_poll","Undecided","sample_size","mean_days_to_election","start_days_to_election","end_days_to_election","state","year","state_year","pollster","state_year_id","pollster2","year_id","result_margin6","rmargin_year","rmargin_year_id","pollster_grp","pollster_id"
"152",38,46,2,300,11,14,8,"alaska",2016,"alaska_2016","SurveyMonkey",24,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"153",41,55,4,304,13,16,10,"alaska",2016,"alaska_2016","UPI/CVOTER",24,"UPI/CVOTER",4,"Strong Dem.","Strong Dem. 2016",8,"UPI/CVOTER",37
"154",31,46,2,443,18,21,15,"alaska",2016,"alaska_2016","SurveyMonkey",24,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"155",34,37,18,500,33.5,34,33,"alaska",2016,"alaska_2016","Moore(RMurkowski)",24,"Moore(RMurkowski)",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"156",36,55,2,1131,4,7,1,"alabama",2016,"alabama_2016","SurveyMonkey",25,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"157",37,58,5,341,5.5,9,2,"alabama",2016,"alabama_2016","UPI/CVOTER",25,"UPI/CVOTER",4,"Strong Dem.","Strong Dem. 2016",8,"UPI/CVOTER",37
"158",38,54,8,585,12,22,2,"alabama",2016,"alabama_2016","Ipsos/Reuters",25,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"159",35,55,3,485,11,14,8,"alabama",2016,"alabama_2016","SurveyMonkey",25,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"160",37,58,5,349,13,16,10,"alabama",2016,"alabama_2016","UPI/CVOTER",25,"UPI/CVOTER",4,"Strong Dem.","Strong Dem. 2016",8,"UPI/CVOTER",37
"161",36,52,2,415,18,21,15,"alabama",2016,"alabama_2016","SurveyMonkey",25,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"162",38,54,8,550,36,46,26,"alabama",2016,"alabama_2016","Ipsos/Reuters",25,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"163",37,57,6,580,43,53,33,"alabama",2016,"alabama_2016","Ipsos/Reuters",25,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"164",43,46,3,3009,4,7,1,"texas",2016,"texas_2016","SurveyMonkey",26,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"165",39,49,12,1213,12,22,2,"texas",2016,"texas_2016","Ipsos/Reuters",26,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"166",41,49,2,679,8,9,7,"texas",2016,"texas_2016","NBC/WSJ/Marist",26,"MaristCollege",4,"Strong Dem.","Strong Dem. 2016",8,"MaristCollege",16
"167",39,52,4,980,11,12,10,"texas",2016,"texas_2016","DixieStrategies(R)/KTVTCBS11",26,"DixieStrategies",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"168",38,45,10,800,16,17,15,"texas",2016,"texas_2016","Pulse/Crosswind",26,"Pulse/Crosswind",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"169",43,46,3,1031,18.5,19,18,"texas",2016,"texas_2016","CBS/YouGov",26,"youGov",4,"Strong Dem.","Strong Dem. 2016",8,"youGov",39
"170",46,48,5,1332,27,31,23,"texas",2016,"texas_2016","WashPost/SurveyMonkey",26,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"171",38,41,13,1000,28,32,24,"texas",2016,"texas_2016","UniversityofHouston",26,"UniversityofHouston",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"172",32,57,11,831,36,46,26,"texas",2016,"texas_2016","Ipsos/Reuters",26,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"173",43,47,5,638,28,29,27,"texas",2016,"texas_2016","SurveyUSA/TEGNA",26,"SurveyUSA",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyUSA",33
"174",34,50,16,1111,43,53,33,"texas",2016,"texas_2016","Ipsos/Reuters",26,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"175",43,47,3,1698,4,7,1,"south-carolina",2016,"south-carolina_2016","SurveyMonkey",27,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"176",44,49,7,617,12,22,2,"south-carolina",2016,"south-carolina_2016","Ipsos/Reuters",27,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"177",43,45,3,1762,11,14,8,"south-carolina",2016,"south-carolina_2016","SurveyMonkey",27,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"178",43,45,3,1900,18,21,15,"south-carolina",2016,"south-carolina_2016","SurveyMonkey",27,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"179",46,49,5,751,36,46,26,"south-carolina",2016,"south-carolina_2016","Ipsos/Reuters",27,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"180",47,48,5,528,43,53,33,"south-carolina",2016,"south-carolina_2016","Ipsos/Reuters",27,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"181",46,38,2,779,4,7,1,"maine",2016,"maine_2016","SurveyMonkey",28,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"182",42,35,23,304,12,22,2,"maine",2016,"maine_2016","Ipsos/Reuters",28,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"183",49,37,4,432,11,14,8,"maine",2016,"maine_2016","SurveyMonkey",28,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"184",47,40,13,812,14,15,13,"maine",2016,"maine_2016","MPRC",28,"MPRC",4,"Close margin","Close margin 2016",4,"0_None",1
"185",48,37,3,646,16.5,19,14,"maine",2016,"maine_2016","UNH/PortlandPressHerald/MaineSundayTelegram",28,"UniversityofNewHampshire",4,"Close margin","Close margin 2016",4,"UniversityofNewHampshire",35
"186",51,35,3,370,18,21,15,"maine",2016,"maine_2016","SurveyMonkey",28,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"187",49,39,12,890,24.5,25,24,"maine",2016,"maine_2016","MPRC",28,"MPRC",4,"Close margin","Close margin 2016",4,"0_None",1
"188",48,35,17,281,36,46,26,"maine",2016,"maine_2016","Ipsos/Reuters",28,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"189",49,40,11,892,31,32,30,"maine",2016,"maine_2016","MPRC",28,"MPRC",4,"Close margin","Close margin 2016",4,"0_None",1
"190",46,33,21,303,43,53,33,"maine",2016,"maine_2016","Ipsos/Reuters",28,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"191",35,52,3,1700,4,7,1,"indiana",2016,"indiana_2016","SurveyMonkey",29,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"192",38,54,8,541,12,22,2,"indiana",2016,"indiana_2016","Ipsos/Reuters",29,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"193",39,49,9,399,8,9,7,"indiana",2016,"indiana_2016","GravisMarketing",29,"GravisMarketing",4,"Strong Dem.","Strong Dem. 2016",8,"GravisMarketing",9
"194",37,51,2,674,11,14,8,"indiana",2016,"indiana_2016","SurveyMonkey",29,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"195",39,50,5,402,10.5,12,9,"indiana",2016,"indiana_2016","MonmouthUniversity",29,"MonmouthUniversity",4,"Strong Dem.","Strong Dem. 2016",8,"MonmouthUniversity",19
"196",38,49,8,596,16,17,15,"indiana",2016,"indiana_2016","GravisMarketing",29,"GravisMarketing",4,"Strong Dem.","Strong Dem. 2016",8,"GravisMarketing",9
"197",35,48,3,688,18,21,15,"indiana",2016,"indiana_2016","SurveyMonkey",29,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"198",37,43,11,544,26,29,23,"indiana",2016,"indiana_2016","WISHTV/BallState",29,"WISHTV/BallState",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"199",41,45,5,402,27,28,26,"indiana",2016,"indiana_2016","MonmouthUniversity",29,"MonmouthUniversity",4,"Strong Dem.","Strong Dem. 2016",8,"MonmouthUniversity",19
"200",38,47,15,822,36,46,26,"indiana",2016,"indiana_2016","Ipsos/Reuters",29,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"201",37,43,7,1123,30.5,32,29,"indiana",2016,"indiana_2016","Lucid/TheTimesPicayune",29,"Lucid/TheTimesPicayune",4,"Strong Dem.","Strong Dem. 2016",8,"Lucid/TheTimesPicayune",15
"202",37,50,13,844,43,53,33,"indiana",2016,"indiana_2016","Ipsos/Reuters",29,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"203",45,43,3,1207,4,7,1,"nevada",2016,"nevada_2016","SurveyMonkey",30,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"204",42,42,9,387,3,4,2,"nevada",2016,"nevada_2016","InsightsWest",30,"InsightsWest",4,"Close margin","Close margin 2016",4,"0_None",1
"205",45,42,13,571,12,22,2,"nevada",2016,"nevada_2016","Ipsos/Reuters",30,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"206",45,46,4,1793,6.5,7,6,"nevada",2016,"nevada_2016","RemingtonResearchGroup(R)/AxiomStrategies",30,"RemingtonResearchGroup(R)/AxiomStrategies",4,"Close margin","Close margin 2016",4,"RemingtonResearchGroup(R)/AxiomStrategies",26
"207",48,45,7,688,7.5,8,7,"nevada",2016,"nevada_2016","PPP(DCenterforAmericanProgressActionFund)",30,"PublicPolicyPolling",4,"Close margin","Close margin 2016",4,"PublicPolicyPolling",22
"208",45,38,7,892,9,11,7,"nevada",2016,"nevada_2016","Lucid/TheTimesPicayune",30,"Lucid/TheTimesPicayune",4,"Close margin","Close margin 2016",4,"Lucid/TheTimesPicayune",15
"209",45,45,4,600,9,11,7,"nevada",2016,"nevada_2016","JMCAnalytics(R)/8NewsNOW",30,"JMCAnalytics",4,"Close margin","Close margin 2016",4,"0_None",1
"210",43,49,1,790,9.5,12,7,"nevada",2016,"nevada_2016","CNN",30,"CNN",4,"Close margin","Close margin 2016",4,"CNN",4
"211",43,42,3,1010,11,14,8,"nevada",2016,"nevada_2016","SurveyMonkey",30,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"212",44,48,3,787,9,9,9,"nevada",2016,"nevada_2016","RemingtonResearchGroup(R)/AxiomStrategies",30,"RemingtonResearchGroup(R)/AxiomStrategies",4,"Close margin","Close margin 2016",4,"RemingtonResearchGroup(R)/AxiomStrategies",26
"213",45,45,1,707,17,19,15,"nevada",2016,"nevada_2016","NBC/WSJ/Marist",30,"MaristCollege",4,"Close margin","Close margin 2016",4,"MaristCollege",16
"214",44,44,2,967,18,21,15,"nevada",2016,"nevada_2016","SurveyMonkey",30,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"215",48,41,4,800,17.5,19,16,"nevada",2016,"nevada_2016","Bendixen&AmandiLasVegasReviewJournal",30,"Bendixen&AmandiLasVegasReviewJournal",4,"Close margin","Close margin 2016",4,"0_None",1
"216",44,47,3,1332,18,19,17,"nevada",2016,"nevada_2016","RemingtonResearchGroup(R)/AxiomStrategies",30,"RemingtonResearchGroup(R)/AxiomStrategies",4,"Close margin","Close margin 2016",4,"RemingtonResearchGroup(R)/AxiomStrategies",26
"217",46,42,4,826,18,19,17,"nevada",2016,"nevada_2016","Rasmussen/KTNV",30,"Rasmussen",4,"Close margin","Close margin 2016",4,"Rasmussen",25
"218",47,40,3,413,23.5,25,22,"nevada",2016,"nevada_2016","MonmouthUniversity",30,"MonmouthUniversity",4,"Close margin","Close margin 2016",4,"MonmouthUniversity",19
"219",47,46,7,884,27,31,23,"nevada",2016,"nevada_2016","WashPost/SurveyMonkey",30,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"220",46,44,0,698,26.5,29,24,"nevada",2016,"nevada_2016","CNN",30,"CNN",4,"Close margin","Close margin 2016",4,"CNN",4
"221",46,40,4,996,26,27,25,"nevada",2016,"nevada_2016","CBS/YouGov",30,"youGov",4,"Close margin","Close margin 2016",4,"youGov",39
"222",43,41,9,600,27.5,29,26,"nevada",2016,"nevada_2016","JMCAnalytics(R)/8NewsNOW",30,"JMCAnalytics",4,"Close margin","Close margin 2016",4,"0_None",1
"223",41,39,20,641,36,46,26,"nevada",2016,"nevada_2016","Ipsos/Reuters",30,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"224",43,43,8,1010,28.5,29,28,"nevada",2016,"nevada_2016","Clarity(DEndCitizensUnited)",30,"Clarity(DEndCitizensUnited)",4,"Close margin","Close margin 2016",4,"0_None",1
"225",47,43,10,986,28.5,29,28,"nevada",2016,"nevada_2016","PPP(DCortezMasto)",30,"PublicPolicyPolling",4,"Close margin","Close margin 2016",4,"PublicPolicyPolling",22
"226",46,42,12,620,43,53,33,"nevada",2016,"nevada_2016","Ipsos/Reuters",30,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"227",36,49,2,1311,4,7,1,"kansas",2016,"kansas_2016","SurveyMonkey",31,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"228",38,54,8,519,12,22,2,"kansas",2016,"kansas_2016","Ipsos/Reuters",31,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"229",36,47,2,1273,11,14,8,"kansas",2016,"kansas_2016","SurveyMonkey",31,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"230",38,49,6,624,11,13,9,"kansas",2016,"kansas_2016","SurveyUSA/KSNNews",31,"SurveyUSA",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyUSA",33
"231",36,48,3,1688,18,21,15,"kansas",2016,"kansas_2016","SurveyMonkey",31,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"232",36,47,7,581,26,28,24,"kansas",2016,"kansas_2016","SurveyUSA/KSNNews",31,"SurveyUSA",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyUSA",33
"233",38,50,12,565,36,46,26,"kansas",2016,"kansas_2016","Ipsos/Reuters",31,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"234",35,55,10,556,43,53,33,"kansas",2016,"kansas_2016","Ipsos/Reuters",31,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"235",43,40,2,2777,4,7,1,"colorado",2016,"colorado_2016","SurveyMonkey",32,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"236",48,42,10,696,12,22,2,"colorado",2016,"colorado_2016","Ipsos/Reuters",32,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"237",48,43,3,704,4.5,5,4,"colorado",2016,"colorado_2016","PPP(D)",32,"PublicPolicyPolling",4,"Close margin","Close margin 2016",4,"PublicPolicyPolling",22
"238",43,38,6,605,5.5,6,5,"colorado",2016,"colorado_2016","Keating(DOnSightPublicAffairs)",32,"Keating",4,"Close margin","Close margin 2016",4,"0_None",1
"239",42,41,6,1863,6.5,7,6,"colorado",2016,"colorado_2016","RemingtonResearchGroup(R)/AxiomStrategies",32,"RemingtonResearchGroup(R)/AxiomStrategies",4,"Close margin","Close margin 2016",4,"RemingtonResearchGroup(R)/AxiomStrategies",26
"240",40,40,3,1125,6.5,7,6,"colorado",2016,"colorado_2016","GravisMarketing/Breitbart",32,"GravisMarketing",4,"Close margin","Close margin 2016",4,"GravisMarketing",9
"241",44,38,7,500,6.5,7,6,"colorado",2016,"colorado_2016","Magellan(R)",32,"Magellan(R)",4,"Close margin","Close margin 2016",4,"0_None",1
"242",44,37,8,972,9,11,7,"colorado",2016,"colorado_2016","Lucid/TheTimesPicayune",32,"Lucid/TheTimesPicayune",4,"Close margin","Close margin 2016",4,"Lucid/TheTimesPicayune",15
"243",42,41,7,550,9,10,8,"colorado",2016,"colorado_2016","UniversityofDenver/Ciruli",32,"CiruliAssociates",4,"Close margin","Close margin 2016",4,"0_None",1
"244",43,39,2,1532,11,14,8,"colorado",2016,"colorado_2016","SurveyMonkey",32,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"245",45,44,4,952,9,9,9,"colorado",2016,"colorado_2016","RemingtonResearchGroup(R)/AxiomStrategies",32,"RemingtonResearchGroup(R)/AxiomStrategies",4,"Close margin","Close margin 2016",4,"RemingtonResearchGroup(R)/AxiomStrategies",26
"246",42,39,5,997,12,13,11,"colorado",2016,"colorado_2016","CBS/YouGov",32,"youGov",4,"Close margin","Close margin 2016",4,"youGov",39
"247",44,38,3,1595,18,21,15,"colorado",2016,"colorado_2016","SurveyMonkey",32,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"248",45,43,4,1581,18,19,17,"colorado",2016,"colorado_2016","RemingtonResearchGroup(R)/AxiomStrategies",32,"RemingtonResearchGroup(R)/AxiomStrategies",4,"Close margin","Close margin 2016",4,"RemingtonResearchGroup(R)/AxiomStrategies",26
"249",45,37,5,685,26,29,23,"colorado",2016,"colorado_2016","Quinnipiac",32,"Quinnipiac",4,"Close margin","Close margin 2016",4,"Quinnipiac",24
"250",50,41,8,956,27,31,23,"colorado",2016,"colorado_2016","WashPost/SurveyMonkey",32,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"251",40,35,6,500,26.5,27,26,"colorado",2016,"colorado_2016","Magellan(R)",32,"Magellan(R)",4,"Close margin","Close margin 2016",4,"0_None",1
"252",44,39,9,1226,26.5,27,26,"colorado",2016,"colorado_2016","GravisMarketing/Breitbart",32,"GravisMarketing",4,"Close margin","Close margin 2016",4,"GravisMarketing",9
"253",47,41,12,695,36,46,26,"colorado",2016,"colorado_2016","Ipsos/Reuters",32,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"254",45,45,10,710,43,53,33,"colorado",2016,"colorado_2016","Ipsos/Reuters",32,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"255",40,40,6,1246,35.5,36,35,"colorado",2016,"colorado_2016","GravisMarketing/Breitbart",32,"GravisMarketing",4,"Close margin","Close margin 2016",4,"GravisMarketing",9
"256",52,37,3,1377,4,7,1,"new-jersey",2016,"new-jersey_2016","SurveyMonkey",33,"SurveyMonkey",4,"Strong Rep.","Strong Rep. 2016",12,"SurveyMonkey",32
"257",48,38,14,658,12,22,2,"new-jersey",2016,"new-jersey_2016","Ipsos/Reuters",33,"Ipsos",4,"Strong Rep.","Strong Rep. 2016",12,"Ipsos",12
"258",51,40,6,678,9,12,6,"new-jersey",2016,"new-jersey_2016","Stockton",33,"Stockton",4,"Strong Rep.","Strong Rep. 2016",12,"0_None",1
"259",55,35,3,724,11,14,8,"new-jersey",2016,"new-jersey_2016","SurveyMonkey",33,"SurveyMonkey",4,"Strong Rep.","Strong Rep. 2016",12,"SurveyMonkey",32
"260",52,36,3,590,18,21,15,"new-jersey",2016,"new-jersey_2016","SurveyMonkey",33,"SurveyMonkey",4,"Strong Rep.","Strong Rep. 2016",12,"SurveyMonkey",32
"261",51,40,5,579,25,27,23,"new-jersey",2016,"new-jersey_2016","FairleighDickinson",33,"FairleighDickinsonUniversity",4,"Strong Rep.","Strong Rep. 2016",12,"FairleighDickinsonUniversity",6
"262",50,32,18,1084,36,46,26,"new-jersey",2016,"new-jersey_2016","Ipsos/Reuters",33,"Ipsos",4,"Strong Rep.","Strong Rep. 2016",12,"Ipsos",12
"263",49,34,17,595,43,53,33,"new-jersey",2016,"new-jersey_2016","Ipsos/Reuters",33,"Ipsos",4,"Strong Rep.","Strong Rep. 2016",12,"Ipsos",12
"264",31,34,2,1479,4,7,1,"utah",2016,"utah_2016","SurveyMonkey",34,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"265",33,40,27,532,12,22,2,"utah",2016,"utah_2016","Ipsos/Reuters",34,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"266",23,40,4,762,4,5,3,"utah",2016,"utah_2016","CBS/YouGov",34,"youGov",4,"Strong Dem.","Strong Dem. 2016",8,"youGov",39
"267",24,33,7,500,6,7,5,"utah",2016,"utah_2016","Y2Analytics(R)",34,"Y2Analytics(R)",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"268",31,37,2,402,7.5,9,6,"utah",2016,"utah_2016","MonmouthUniversity",34,"MonmouthUniversity",4,"Strong Dem.","Strong Dem. 2016",8,"MonmouthUniversity",19
"269",31,42,2,750,9,10,8,"utah",2016,"utah_2016","Rasmussen/HeatStreet",34,"Rasmussen",4,"Strong Dem.","Strong Dem. 2016",8,"Rasmussen",25
"270",30,33,2,1078,11,14,8,"utah",2016,"utah_2016","SurveyMonkey",34,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"271",24,32,8,823,15.5,19,12,"utah",2016,"utah_2016","DanJones/SaltLakeTribune/HinckleyInstitute",34,"DanJones&Associates",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"272",28,32,4,750,15.5,16,15,"utah",2016,"utah_2016","Rasmussen/HeatStreet",34,"Rasmussen",4,"Strong Dem.","Strong Dem. 2016",8,"Rasmussen",25
"273",28,33,1,969,18,21,15,"utah",2016,"utah_2016","SurveyMonkey",34,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"274",28,30,4,750,24,25,23,"utah",2016,"utah_2016","Rasmussen/HeatStreet",34,"Rasmussen",4,"Strong Dem.","Strong Dem. 2016",8,"Rasmussen",25
"275",20,37,11,951,26,27,25,"utah",2016,"utah_2016","CBS/YouGov",34,"youGov",4,"Strong Dem.","Strong Dem. 2016",8,"youGov",39
"276",35,41,24,543,36,46,26,"utah",2016,"utah_2016","Ipsos/Reuters",34,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"277",28,34,6,403,28,29,27,"utah",2016,"utah_2016","MonmouthUniversity",34,"MonmouthUniversity",4,"Strong Dem.","Strong Dem. 2016",8,"MonmouthUniversity",19
"278",26,26,7,500,28.5,29,28,"utah",2016,"utah_2016","Y2Analytics(R)",34,"Y2Analytics(R)",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"279",33,48,19,515,43,53,33,"utah",2016,"utah_2016","Ipsos/Reuters",34,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"280",45,45,3,2419,4,7,1,"georgia",2016,"georgia_2016","SurveyMonkey",35,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"281",46,49,2,1200,2,2,2,"georgia",2016,"georgia_2016","Landmark(R)/RosettaStone",35,"Landmark",4,"Close margin","Close margin 2016",4,"0_None",1
"282",42,48,10,691,12,22,2,"georgia",2016,"georgia_2016","Ipsos/Reuters",35,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"283",43,49,3,995,4,5,3,"georgia",2016,"georgia_2016","CBS/YouGov",35,"youGov",4,"Close margin","Close margin 2016",4,"youGov",39
"284",46,48,2,1000,5.5,6,5,"georgia",2016,"georgia_2016","Landmark(R)/RosettaStone/WSBTV",35,"Landmark",4,"Close margin","Close margin 2016",4,"0_None",1
"285",45,49,1,538,5.5,6,5,"georgia",2016,"georgia_2016","OpinionSavvy/Fox5Atlanta",35,"OpinionSavvy",4,"Close margin","Close margin 2016",4,"0_None",1
"286",46,47,1,707,8,9,7,"georgia",2016,"georgia_2016","NBC/WSJ/Marist",35,"MaristCollege",4,"Close margin","Close margin 2016",4,"MaristCollege",16
"287",44,46,3,2665,11,14,8,"georgia",2016,"georgia_2016","SurveyMonkey",35,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"288",42,49,6,594,13,14,12,"georgia",2016,"georgia_2016","SurveyUSA/11Alive",35,"SurveyUSA",4,"Close margin","Close margin 2016",4,"SurveyUSA",33
"289",43,44,5,707,16,19,13,"georgia",2016,"georgia_2016","Quinnipiac",35,"Quinnipiac",4,"Close margin","Close margin 2016",4,"Quinnipiac",24
"290",44,47,2,2235,18,21,15,"georgia",2016,"georgia_2016","SurveyMonkey",35,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"291",46,50,1,570,19,19,19,"georgia",2016,"georgia_2016","OpinionSavvy/Fox5Atlanta",35,"OpinionSavvy",4,"Close margin","Close margin 2016",4,"0_None",1
"292",43,47,5,600,19,19,19,"georgia",2016,"georgia_2016","Landmark(R)",35,"Landmark",4,"Close margin","Close margin 2016",4,"0_None",1
"293",42,44,4,839,20.5,22,19,"georgia",2016,"georgia_2016","AbtSRBIInc/AtlantaJournalConstitution",35,"AbtSRBIInc/AtlantaJournalConstitution",4,"Close margin","Close margin 2016",4,"0_None",1
"294",44,40,8,807,21.5,22,21,"georgia",2016,"georgia_2016","Lucid/TheTimesPicayune",35,"Lucid/TheTimesPicayune",4,"Close margin","Close margin 2016",4,"Lucid/TheTimesPicayune",15
"295",48,45,7,886,27,31,23,"georgia",2016,"georgia_2016","WashPost/SurveyMonkey",35,"SurveyMonkey",4,"Close margin","Close margin 2016",4,"SurveyMonkey",32
"296",42,50,8,1020,36,46,26,"georgia",2016,"georgia_2016","Ipsos/Reuters",35,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"297",42,48,6,1400,27.5,28,27,"georgia",2016,"georgia_2016","Landmark(R)",35,"Landmark",4,"Close margin","Close margin 2016",4,"0_None",1
"298",43,48,9,583,43,53,33,"georgia",2016,"georgia_2016","Ipsos/Reuters",35,"Ipsos",4,"Close margin","Close margin 2016",4,"Ipsos",12
"299",40,48,2,1368,4,7,1,"missouri",2016,"missouri_2016","SurveyMonkey",36,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"300",40,48,12,836,12,22,2,"missouri",2016,"missouri_2016","Ipsos/Reuters",36,"Ipsos",4,"Strong Dem.","Strong Dem. 2016",8,"Ipsos",12
"301",41,52,7,1083,7.5,8,7,"missouri",2016,"missouri_2016","PPP(DCenterforAmericanProgressActionFund)",36,"PublicPolicyPolling",4,"Strong Dem.","Strong Dem. 2016",8,"PublicPolicyPolling",22
"302",38,47,11,508,9.5,12,7,"missouri",2016,"missouri_2016","DFMResearch(DSMART)",36,"DFMResearch(DSMART)",4,"Strong Dem.","Strong Dem. 2016",8,"0_None",1
"303",38,52,4,405,9.5,11,8,"missouri",2016,"missouri_2016","MonmouthUniversity",36,"MonmouthUniversity",4,"Strong Dem.","Strong Dem. 2016",8,"MonmouthUniversity",19
"304",39,46,2,671,11,14,8,"missouri",2016,"missouri_2016","SurveyMonkey",36,"SurveyMonkey",4,"Strong Dem.","Strong Dem. 2016",8,"SurveyMonkey",32
"305",42,47,7,625,14,15,13,"missouri",2016,"missouri_2016","MasonDixon/PostDispatch",36,"MasonDixon",4,"Strong Dem.","Strong Dem. 2016",8,"MasonDixon",17
