Dem_poll,Rep_poll,Undecided,sample_size,mean_days_to_election,start_days_to_election,end_days_to_election,state,year,state_year,pollster,state_year_id,year_id,result_margin6,rmargin_year,rmargin_year_id,pollster_grp,pollster_id,pid,Dem_vote,Rep_vote,poll_error
38,53,9,475,43,53,33,arkansas,2016,arkansas_2016,Ipsos,23,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,149,33.65,60.57,-0.06043956043956045
31,48,3,409,4,7,1,alaska,2016,alaska_2016,SurveyMonkey,24,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,150,36.55,51.28,0.023739761939419735
41,53,7,308,5.5,9,2,alaska,2016,alaska_2016,UPI/CVOTER,24,4,Strong Dem.,Strong Dem. 2016,8,UPI/CVOTER,37,151,36.55,51.28,-0.02002538753539851
38,46,2,300,11,14,8,alaska,2016,alaska_2016,SurveyMonkey,24,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,152,36.55,51.28,-0.03623612715039337
41,55,4,304,13,16,10,alaska,2016,alaska_2016,UPI/CVOTER,24,4,Strong Dem.,Strong Dem. 2016,8,UPI/CVOTER,37,153,36.55,51.28,-0.010938508102774414
31,46,2,443,18,21,15,alaska,2016,alaska_2016,SurveyMonkey,24,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,154,36.55,51.28,0.013547422633156336
34,37,18,500,33.5,34,33,alaska,2016,alaska_2016,Moore(RMurkowski),24,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,155,36.55,51.28,-0.06272841420606079
36,55,2,1131,4,7,1,alabama,2016,alabama_2016,SurveyMonkey,25,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,156,34.36,62.08,-0.03932069589473164
37,58,5,341,5.5,9,2,alabama,2016,alabama_2016,UPI/CVOTER,25,4,Strong Dem.,Strong Dem. 2016,8,UPI/CVOTER,37,157,34.36,62.08,-0.0331899845008623
38,54,8,585,12,22,2,alabama,2016,alabama_2016,Ipsos,25,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,158,34.36,62.08,-0.05675977855120551
35,55,3,485,11,14,8,alabama,2016,alabama_2016,SurveyMonkey,25,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,159,34.36,62.08,-0.032605189179224836
37,58,5,349,13,16,10,alabama,2016,alabama_2016,UPI/CVOTER,25,4,Strong Dem.,Strong Dem. 2016,8,UPI/CVOTER,37,160,34.36,62.08,-0.0331899845008623
36,52,2,415,18,21,15,alabama,2016,alabama_2016,SurveyMonkey,25,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,161,34.36,62.08,-0.05280720938124506
38,54,8,550,36,46,26,alabama,2016,alabama_2016,Ipsos,25,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,162,34.36,62.08,-0.05675977855120551
37,57,6,580,43,53,33,alabama,2016,alabama_2016,Ipsos,25,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,163,34.36,62.08,-0.0373333215669317
43,46,3,3009,4,7,1,texas,2016,texas_2016,SurveyMonkey,26,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,164,43.24,52.23,-0.03022892066806082
39,49,12,1213,12,22,2,texas,2016,texas_2016,Ipsos,26,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,165,43.24,52.23,0.009735328565851242
41,49,2,679,8,9,7,texas,2016,texas_2016,MaristCollege,26,4,Strong Dem.,Strong Dem. 2016,8,MaristCollege,16,166,43.24,52.23,-0.002638408807886128
39,52,4,980,11,12,10,texas,2016,texas_2016,DixieStrategies,26,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,167,43.24,52.23,0.02434571817624087
38,45,10,800,16,17,15,texas,2016,texas_2016,Pulse/Crosswind,26,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,168,43.24,52.23,-0.0049141785535353755
43,46,3,1031,18.5,19,18,texas,2016,texas_2016,youGov,26,4,Strong Dem.,Strong Dem. 2016,8,youGov,39,169,43.24,52.23,-0.03022892066806082
46,48,5,1332,27,31,23,texas,2016,texas_2016,SurveyMonkey,26,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,170,43.24,52.23,-0.03644455537999014
38,41,13,1e3,28,32,24,texas,2016,texas_2016,UniversityofHouston,26,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,171,43.24,52.23,-0.028095511480178637
32,57,11,831,36,46,26,texas,2016,texas_2016,Ipsos,26,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,172,43.24,52.23,0.09336658494991668
43,47,5,638,28,29,27,texas,2016,texas_2016,SurveyUSA,26,4,Strong Dem.,Strong Dem. 2016,8,SurveyUSA,33,173,43.24,52.23,-0.02486063103010827
34,50,16,1111,43,53,33,texas,2016,texas_2016,Ipsos,26,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,174,43.24,52.23,0.04815524198576471
43,47,3,1698,4,7,1,south-carolina,2016,south-carolina_2016,SurveyMonkey,27,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,175,40.67,54.94,-0.052403862915315624
44,49,7,617,12,22,2,south-carolina,2016,south-carolina_2016,Ipsos,27,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,176,40.67,54.94,-0.047744364707430376
43,45,3,1762,11,14,8,south-carolina,2016,south-carolina_2016,SurveyMonkey,27,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,177,40.67,54.94,-0.06326244877390153
43,45,3,1900,18,21,15,south-carolina,2016,south-carolina_2016,SurveyMonkey,27,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,178,40.67,54.94,-0.06326244877390153
46,49,5,751,36,46,26,south-carolina,2016,south-carolina_2016,Ipsos,27,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,179,40.67,54.94,-0.0588366114533273
47,48,5,528,43,53,33,south-carolina,2016,south-carolina_2016,Ipsos,27,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,180,40.67,54.94,-0.06936292724280102
46,38,2,779,4,7,1,maine,2016,maine_2016,SurveyMonkey,28,4,Close margin,Close margin 2016,4,SurveyMonkey,32,181,47.83,44.87,-0.03165356757589771
42,35,23,304,12,22,2,maine,2016,maine_2016,Ipsos,28,4,Close margin,Close margin 2016,4,Ipsos,12,182,47.83,44.87,-0.029489065411395565
49,37,4,432,11,14,8,maine,2016,maine_2016,SurveyMonkey,28,4,Close margin,Close margin 2016,4,SurveyMonkey,32,183,47.83,44.87,-0.053801961817315225
47,40,13,812,14,15,13,maine,2016,maine_2016,MPRC,28,4,Close margin,Close margin 2016,4,0_None,1,184,47.83,44.87,-0.024264405014321366
48,37,3,646,16.5,19,14,maine,2016,maine_2016,UniversityofNewHampshire,28,4,Close margin,Close margin 2016,4,UniversityofNewHampshire,35,185,47.83,44.87,-0.048740402309791264
51,35,3,370,18,21,15,maine,2016,maine_2016,SurveyMonkey,28,4,Close margin,Close margin 2016,4,SurveyMonkey,32,186,47.83,44.87,-0.07705777577080358
49,39,12,890,24.5,25,24,maine,2016,maine_2016,MPRC,28,4,Close margin,Close margin 2016,4,0_None,1,187,47.83,44.87,-0.04085270177503192
48,35,17,281,36,46,26,maine,2016,maine_2016,Ipsos,28,4,Close margin,Close margin 2016,4,Ipsos,12,188,47.83,44.87,-0.06234777296889826
49,40,11,892,31,32,30,maine,2016,maine_2016,MPRC,28,4,Close margin,Close margin 2016,4,0_None,1,189,47.83,44.87,-0.0345963177096591
46,33,21,303,43,53,33,maine,2016,maine_2016,Ipsos,28,4,Close margin,Close margin 2016,4,Ipsos,12,190,47.83,44.87,-0.06631300096950832
35,52,3,1700,4,7,1,indiana,2016,indiana_2016,SurveyMonkey,29,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,191,37.78,56.95,-0.0034811581858178453
38,54,8,541,12,22,2,indiana,2016,indiana_2016,Ipsos,29,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,192,37.78,56.95,-0.014225785871974761
39,49,9,399,8,9,7,indiana,2016,indiana_2016,GravisMarketing,29,4,Strong Dem.,Strong Dem. 2016,8,GravisMarketing,9,193,37.78,56.95,-0.04436412579292348
37,51,2,674,11,14,8,indiana,2016,indiana_2016,SurveyMonkey,29,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,194,37.78,56.95,-0.021636853065650663
39,50,5,402,10.5,12,9,indiana,2016,indiana_2016,MonmouthUniversity,29,4,Strong Dem.,Strong Dem. 2016,8,MonmouthUniversity,19,195,37.78,56.95,-0.039384554802116445
38,49,8,596,16,17,15,indiana,2016,indiana_2016,GravisMarketing,29,4,Strong Dem.,Strong Dem. 2016,8,GravisMarketing,9,196,37.78,56.95,-0.03796391680650757
35,48,3,688,18,21,15,indiana,2016,indiana_2016,SurveyMonkey,29,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,197,37.78,56.95,-0.02286905459905708
37,43,11,544,26,29,23,indiana,2016,indiana_2016,WISHTV/BallState,29,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,198,37.78,56.95,-0.06368230761110527
41,45,5,402,27,28,26,indiana,2016,indiana_2016,MonmouthUniversity,29,4,Strong Dem.,Strong Dem. 2016,8,MonmouthUniversity,19,199,37.78,56.95,-0.07792649365761684
38,47,15,822,36,46,26,indiana,2016,indiana_2016,Ipsos,29,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,200,37.78,56.95,-0.04824113114051698
37,43,7,1123,30.5,32,29,indiana,2016,indiana_2016,Lucid/TheTimesPicayune,29,4,Strong Dem.,Strong Dem. 2016,8,Lucid/TheTimesPicayune,15,201,37.78,56.95,-0.06368230761110527
37,50,13,844,43,53,33,indiana,2016,indiana_2016,Ipsos,29,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,202,37.78,56.95,-0.026469663932944365
45,43,3,1207,4,7,1,nevada,2016,nevada_2016,SurveyMonkey,30,4,Close margin,Close margin 2016,4,SurveyMonkey,32,203,47.92,45.5,0.0015886222533621486
42,42,9,387,3,4,2,nevada,2016,nevada_2016,InsightsWest,30,4,Close margin,Close margin 2016,4,0_None,1,204,47.92,45.5,0.012952258616998502
45,42,13,571,12,22,2,nevada,2016,nevada_2016,Ipsos,30,4,Close margin,Close margin 2016,4,Ipsos,12,205,47.92,45.5,-0.004289120693346304
45,46,4,1793,6.5,7,6,nevada,2016,nevada_2016,RemingtonResearchGroup(R)/AxiomStrategies,30,4,Close margin,Close margin 2016,4,RemingtonResearchGroup(R)/AxiomStrategies,26,206,47.92,45.5,0.018446764111503977
48,45,7,688,7.5,8,7,nevada,2016,nevada_2016,PublicPolicyPolling,30,4,Close margin,Close margin 2016,4,PublicPolicyPolling,22,207,47.92,45.5,-0.0031767736410659997
45,38,7,892,9,11,7,nevada,2016,nevada_2016,Lucid/TheTimesPicayune,30,4,Close margin,Close margin 2016,4,Lucid/TheTimesPicayune,15,208,47.92,45.5,-0.029216416081796703
45,45,4,600,9,11,7,nevada,2016,nevada_2016,JMCAnalytics,30,4,Close margin,Close margin 2016,4,0_None,1,209,47.92,45.5,0.012952258616998502
43,49,1,790,9.5,12,7,nevada,2016,nevada_2016,CNN,30,4,Close margin,Close margin 2016,4,CNN,4,210,47.92,45.5,0.04556095426917245
43,42,3,1010,11,14,8,nevada,2016,nevada_2016,SurveyMonkey,30,4,Close margin,Close margin 2016,4,SurveyMonkey,32,211,47.92,45.5,0.007069905675822052
44,48,3,787,9,9,9,nevada,2016,nevada_2016,RemingtonResearchGroup(R)/AxiomStrategies,30,4,Close margin,Close margin 2016,4,RemingtonResearchGroup(R)/AxiomStrategies,26,212,47.92,45.5,0.034691389051781096
45,45,1,707,17,19,15,nevada,2016,nevada_2016,MaristCollege,30,4,Close margin,Close margin 2016,4,MaristCollege,16,213,47.92,45.5,0.012952258616998502
44,44,2,967,18,21,15,nevada,2016,nevada_2016,SurveyMonkey,30,4,Close margin,Close margin 2016,4,SurveyMonkey,32,214,47.92,45.5,0.012952258616998502
48,41,4,800,17.5,19,16,nevada,2016,nevada_2016,Bendixen&AmandiLasVegasReviewJournal,30,4,Close margin,Close margin 2016,4,0_None,1,215,47.92,45.5,-0.026373584079630696
44,47,3,1332,18,19,17,nevada,2016,nevada_2016,RemingtonResearchGroup(R)/AxiomStrategies,30,4,Close margin,Close margin 2016,4,RemingtonResearchGroup(R)/AxiomStrategies,26,216,47.92,45.5,0.029435775100515038
46,42,4,826,18,19,17,nevada,2016,nevada_2016,Rasmussen,30,4,Close margin,Close margin 2016,4,Rasmussen,25,217,47.92,45.5,-0.009775014110274205
47,40,3,413,23.5,25,22,nevada,2016,nevada_2016,MonmouthUniversity,30,4,Close margin,Close margin 2016,4,MonmouthUniversity,19,218,47.92,45.5,-0.02727762644047277
47,46,7,884,27,31,23,nevada,2016,nevada_2016,SurveyMonkey,30,4,Close margin,Close margin 2016,4,SurveyMonkey,32,219,47.92,45.5,0.0075759145309770015
46,44,0,698,26.5,29,24,nevada,2016,nevada_2016,CNN,30,4,Close margin,Close margin 2016,4,CNN,4,220,47.92,45.5,0.001841147505887375
46,40,4,996,26,27,25,nevada,2016,nevada_2016,youGov,30,4,Close margin,Close margin 2016,4,youGov,39,221,47.92,45.5,-0.021931462313234062
43,41,9,600,27.5,29,26,nevada,2016,nevada_2016,JMCAnalytics,30,4,Close margin,Close margin 2016,4,0_None,1,222,47.92,45.5,0.0010474967122365841
41,39,20,641,36,46,26,nevada,2016,nevada_2016,Ipsos,30,4,Close margin,Close margin 2016,4,Ipsos,12,223,47.92,45.5,4.52258616998491e-4
43,43,8,1010,28.5,29,28,nevada,2016,nevada_2016,Clarity(DEndCitizensUnited),30,4,Close margin,Close margin 2016,4,0_None,1,224,47.92,45.5,0.012952258616998502
47,43,10,986,28.5,29,28,nevada,2016,nevada_2016,PublicPolicyPolling,30,4,Close margin,Close margin 2016,4,PublicPolicyPolling,22,225,47.92,45.5,-0.009269963605223697
46,42,12,620,43,53,33,nevada,2016,nevada_2016,Ipsos,30,4,Close margin,Close margin 2016,4,Ipsos,12,226,47.92,45.5,-0.009775014110274205
36,49,2,1311,4,7,1,kansas,2016,kansas_2016,SurveyMonkey,31,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,227,36.05,56.65,-0.03464052287581709
38,54,8,519,12,22,2,kansas,2016,kansas_2016,Ipsos,31,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,228,36.05,56.65,-0.024154589371980673
36,47,2,1273,11,14,8,kansas,2016,kansas_2016,SurveyMonkey,31,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,229,36.05,56.65,-0.04484605087014726
38,49,6,624,11,13,9,kansas,2016,kansas_2016,SurveyUSA,31,4,Strong Dem.,Strong Dem. 2016,8,SurveyUSA,33,230,36.05,56.65,-0.04789272030651348
36,48,3,1688,18,21,15,kansas,2016,kansas_2016,SurveyMonkey,31,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,231,36.05,56.65,-0.039682539682539764
36,47,7,581,26,28,24,kansas,2016,kansas_2016,SurveyUSA,31,4,Strong Dem.,Strong Dem. 2016,8,SurveyUSA,33,232,36.05,56.65,-0.04484605087014726
38,50,12,565,36,46,26,kansas,2016,kansas_2016,Ipsos,31,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,233,36.05,56.65,-0.04292929292929293
35,55,10,556,43,53,33,kansas,2016,kansas_2016,Ipsos,31,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,234,36.05,56.65,0
43,40,2,2777,4,7,1,colorado,2016,colorado_2016,SurveyMonkey,32,4,Close margin,Close margin 2016,4,SurveyMonkey,32,235,48.16,43.25,0.008784728675120534
48,42,10,696,12,22,2,colorado,2016,colorado_2016,Ipsos,32,4,Close margin,Close margin 2016,4,Ipsos,12,236,48.16,43.25,-0.006476315501586283
48,43,3,704,4.5,5,4,colorado,2016,colorado_2016,PublicPolicyPolling,32,4,Close margin,Close margin 2016,4,PublicPolicyPolling,22,237,48.16,43.25,-6.155096407804428e-4
43,38,6,605,5.5,6,5,colorado,2016,colorado_2016,Keating,32,4,Close margin,Close margin 2016,4,0_None,1,238,48.16,43.25,-0.00400717969911718
42,41,6,1863,6.5,7,6,colorado,2016,colorado_2016,RemingtonResearchGroup(R)/AxiomStrategies,32,4,Close margin,Close margin 2016,4,RemingtonResearchGroup(R)/AxiomStrategies,26,239,48.16,43.25,0.020832921446204855
40,40,3,1125,6.5,7,6,colorado,2016,colorado_2016,GravisMarketing,32,4,Close margin,Close margin 2016,4,GravisMarketing,9,240,48.16,43.25,0.026857017831747043
44,38,7,500,6.5,7,6,colorado,2016,colorado_2016,Magellan(R),32,4,Close margin,Close margin 2016,4,0_None,1,241,48.16,43.25,-0.00972834802191147
44,37,8,972,9,11,7,colorado,2016,colorado_2016,Lucid/TheTimesPicayune,32,4,Close margin,Close margin 2016,4,Lucid/TheTimesPicayune,15,242,48.16,43.25,-0.01635285871146286
42,41,7,550,9,10,8,colorado,2016,colorado_2016,CiruliAssociates,32,4,Close margin,Close margin 2016,4,0_None,1,243,48.16,43.25,0.020832921446204855
43,39,2,1532,11,14,8,colorado,2016,colorado_2016,SurveyMonkey,32,4,Close margin,Close margin 2016,4,SurveyMonkey,32,244,48.16,43.25,0.002466773929307997
45,44,4,952,9,9,9,colorado,2016,colorado_2016,RemingtonResearchGroup(R)/AxiomStrategies,32,4,Close margin,Close margin 2016,4,RemingtonResearchGroup(R)/AxiomStrategies,26,245,48.16,43.25,0.021239040303657142
42,39,5,997,12,13,11,colorado,2016,colorado_2016,youGov,32,4,Close margin,Close margin 2016,4,youGov,39,246,48.16,43.25,0.008338499313228498
44,38,3,1595,18,21,15,colorado,2016,colorado_2016,SurveyMonkey,32,4,Close margin,Close margin 2016,4,SurveyMonkey,32,247,48.16,43.25,-0.00972834802191147
45,43,4,1581,18,19,17,colorado,2016,colorado_2016,RemingtonResearchGroup(R)/AxiomStrategies,32,4,Close margin,Close margin 2016,4,RemingtonResearchGroup(R)/AxiomStrategies,26,248,48.16,43.25,0.01549338146811069
45,37,5,685,26,29,23,colorado,2016,colorado_2016,Quinnipiac,32,4,Close margin,Close margin 2016,4,Quinnipiac,24,249,48.16,43.25,-0.021923469973130993
50,41,8,956,27,31,23,colorado,2016,colorado_2016,SurveyMonkey,32,4,Close margin,Close margin 2016,4,SurveyMonkey,32,250,48.16,43.25,-0.022593531618802398
40,35,6,500,26.5,27,26,colorado,2016,colorado_2016,Magellan(R),32,4,Close margin,Close margin 2016,4,0_None,1,251,48.16,43.25,-0.006476315501586283
44,39,9,1226,26.5,27,26,colorado,2016,colorado_2016,GravisMarketing,32,4,Close margin,Close margin 2016,4,GravisMarketing,9,252,48.16,43.25,-0.003263464095963786
47,41,12,695,36,46,26,colorado,2016,colorado_2016,Ipsos,32,4,Close margin,Close margin 2016,4,Ipsos,12,253,48.16,43.25,-0.007233891259162073
45,45,10,710,43,53,33,colorado,2016,colorado_2016,Ipsos,32,4,Close margin,Close margin 2016,4,Ipsos,12,254,48.16,43.25,0.026857017831747043
40,40,6,1246,35.5,36,35,colorado,2016,colorado_2016,GravisMarketing,32,4,Close margin,Close margin 2016,4,GravisMarketing,9,255,48.16,43.25,0.026857017831747043
52,37,3,1377,4,7,1,new-jersey,2016,new-jersey_2016,SurveyMonkey,33,4,Strong Rep.,Strong Rep. 2016,12,SurveyMonkey,32,256,54.99,41,-0.011397488736537342
48,38,14,658,12,22,2,new-jersey,2016,new-jersey_2016,Ipsos,33,4,Strong Rep.,Strong Rep. 2016,12,Ipsos,12,257,54.99,41,0.014732639301090034
51,40,6,678,9,12,6,new-jersey,2016,new-jersey_2016,Stockton,33,4,Strong Rep.,Strong Rep. 2016,12,0_None,1,258,54.99,41,0.01243261374525051
55,35,3,724,11,14,8,new-jersey,2016,new-jersey_2016,SurveyMonkey,33,4,Strong Rep.,Strong Rep. 2016,12,SurveyMonkey,32,259,54.99,41,-0.03823893692630015
52,36,3,590,18,21,15,new-jersey,2016,new-jersey_2016,SurveyMonkey,33,4,Strong Rep.,Strong Rep. 2016,12,SurveyMonkey,32,260,54.99,41,-0.018036916724279928
51,40,5,579,25,27,23,new-jersey,2016,new-jersey_2016,FairleighDickinsonUniversity,33,4,Strong Rep.,Strong Rep. 2016,12,FairleighDickinsonUniversity,6,261,54.99,41,0.01243261374525051
50,32,18,1084,36,46,26,new-jersey,2016,new-jersey_2016,Ipsos,33,4,Strong Rep.,Strong Rep. 2016,12,Ipsos,12,262,54.99,41,-0.03688392337616464
49,34,17,595,43,53,33,new-jersey,2016,new-jersey_2016,Ipsos,33,4,Strong Rep.,Strong Rep. 2016,12,Ipsos,12,263,54.99,41,-0.017489271598321587
31,34,2,1479,4,7,1,utah,2016,utah_2016,SurveyMonkey,34,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,264,27.22,45.14,-0.10074839477824549
33,40,27,532,12,22,2,utah,2016,utah_2016,Ipsos,34,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,265,27.22,45.14,-0.07588011237571657
23,40,4,762,4,5,3,utah,2016,utah_2016,youGov,34,4,Strong Dem.,Strong Dem. 2016,8,youGov,39,266,27.22,45.14,0.011095317065466292
24,33,7,500,6,7,5,utah,2016,utah_2016,Y2Analytics(R),34,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,267,27.22,45.14,-0.04487794943411594
31,37,2,402,7.5,9,6,utah,2016,utah_2016,MonmouthUniversity,34,4,Strong Dem.,Strong Dem. 2016,8,MonmouthUniversity,19,268,27.22,45.14,-0.07970767079634511
31,42,2,750,9,10,8,utah,2016,utah_2016,Rasmussen,34,4,Strong Dem.,Strong Dem. 2016,8,Rasmussen,25,269,27.22,45.14,-0.04848285210174397
30,33,2,1078,11,14,8,utah,2016,utah_2016,SurveyMonkey,34,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,270,27.22,45.14,-0.10001579404564476
24,32,8,823,15.5,19,12,utah,2016,utah_2016,DanJones&Associates,34,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,271,27.22,45.14,-0.052396746426597196
28,32,4,750,15.5,16,15,utah,2016,utah_2016,Rasmussen,34,4,Strong Dem.,Strong Dem. 2016,8,Rasmussen,25,272,27.22,45.14,-0.09049198452183527
28,33,1,969,18,21,15,utah,2016,utah_2016,SurveyMonkey,34,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,273,27.22,45.14,-0.0828417112977915
28,30,4,750,24,25,23,utah,2016,utah_2016,Rasmussen,34,4,Strong Dem.,Strong Dem. 2016,8,Rasmussen,25,274,27.22,45.14,-0.10658393854482373
20,37,11,951,26,27,25,utah,2016,utah_2016,youGov,34,4,Strong Dem.,Strong Dem. 2016,8,youGov,39,275,27.22,45.14,0.025297489162375286
35,41,24,543,36,46,26,utah,2016,utah_2016,Ipsos,34,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,276,27.22,45.14,-0.08435163364464227
28,34,6,403,28,29,27,utah,2016,utah_2016,MonmouthUniversity,34,4,Strong Dem.,Strong Dem. 2016,8,MonmouthUniversity,19,277,27.22,45.14,-0.07543822108097509
26,26,7,500,28.5,29,28,utah,2016,utah_2016,Y2Analytics(R),34,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,278,27.22,45.14,-0.12382531785516859
33,48,19,515,43,53,33,utah,2016,utah_2016,Ipsos,34,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,279,27.22,45.14,-0.031232725262576033
45,45,3,2419,4,7,1,georgia,2016,georgia_2016,SurveyMonkey,35,4,Close margin,Close margin 2016,4,SurveyMonkey,32,280,45.41,50.51,-0.026584653878231945
46,49,2,1200,2,2,2,georgia,2016,georgia_2016,Landmark,35,4,Close margin,Close margin 2016,4,0_None,1,281,45.41,50.51,-0.01079518019402137
42,48,10,691,12,22,2,georgia,2016,georgia_2016,Ipsos,35,4,Close margin,Close margin 2016,4,Ipsos,12,282,45.41,50.51,0.006748679455101381
43,49,3,995,4,5,3,georgia,2016,georgia_2016,youGov,35,4,Close margin,Close margin 2016,4,youGov,39,283,45.41,50.51,0.006024041773942002
46,48,2,1e3,5.5,6,5,georgia,2016,georgia_2016,Landmark,35,4,Close margin,Close margin 2016,4,0_None,1,284,45.41,50.51,-0.01594635600589156
45,49,1,538,5.5,6,5,georgia,2016,georgia_2016,OpinionSavvy,35,4,Close margin,Close margin 2016,4,0_None,1,285,45.41,50.51,-0.0053080581335510635
46,47,1,707,8,9,7,georgia,2016,georgia_2016,MaristCollege,35,4,Close margin,Close margin 2016,4,MaristCollege,16,286,45.41,50.51,-0.021208309792210445
44,46,3,2665,11,14,8,georgia,2016,georgia_2016,SurveyMonkey,35,4,Close margin,Close margin 2016,4,SurveyMonkey,32,287,45.41,50.51,-0.015473542767120874
42,49,6,594,13,14,12,georgia,2016,georgia_2016,SurveyUSA,35,4,Close margin,Close margin 2016,4,SurveyUSA,33,288,45.41,50.51,0.01187688458330649
43,44,5,707,16,19,13,georgia,2016,georgia_2016,Quinnipiac,35,4,Close margin,Close margin 2016,4,Quinnipiac,24,289,45.41,50.51,-0.020837527441450288
44,47,2,2235,18,21,15,georgia,2016,georgia_2016,SurveyMonkey,35,4,Close margin,Close margin 2016,4,SurveyMonkey,32,290,45.41,50.51,-0.01010113739471541
46,50,1,570,19,19,19,georgia,2016,georgia_2016,OpinionSavvy,35,4,Close margin,Close margin 2016,4,0_None,1,291,45.41,50.51,-0.005751320544898575
43,47,5,600,19,19,19,georgia,2016,georgia_2016,Landmark,35,4,Close margin,Close margin 2016,4,0_None,1,292,45.41,50.51,-0.004362431656009691
42,44,4,839,20.5,22,19,georgia,2016,georgia_2016,AbtSRBIInc/AtlantaJournalConstitution,35,4,Close margin,Close margin 2016,4,0_None,1,293,45.41,50.51,-0.014956746901487739
44,40,8,807,21.5,22,21,georgia,2016,georgia_2016,Lucid/TheTimesPicayune,35,4,Close margin,Close margin 2016,4,Lucid/TheTimesPicayune,15,294,45.41,50.51,-0.05039417768775578
48,45,7,886,27,31,23,georgia,2016,georgia_2016,SurveyMonkey,35,4,Close margin,Close margin 2016,4,SurveyMonkey,32,295,45.41,50.51,-0.04271368613629645
42,50,8,1020,36,46,26,georgia,2016,georgia_2016,Ipsos,35,4,Close margin,Close margin 2016,4,Ipsos,12,296,45.41,50.51,0.016893606991333243
42,48,6,1400,27.5,28,27,georgia,2016,georgia_2016,Landmark,35,4,Close margin,Close margin 2016,4,0_None,1,297,45.41,50.51,0.006748679455101381
43,48,9,583,43,53,33,georgia,2016,georgia_2016,Ipsos,35,4,Close margin,Close margin 2016,4,Ipsos,12,298,45.41,50.51,8.878735942955407e-4
40,48,2,1368,4,7,1,missouri,2016,missouri_2016,SurveyMonkey,36,4,Strong Dem.,Strong Dem. 2016,8,SurveyMonkey,32,299,38.14,56.77,-0.05269106617752717
40,48,12,836,12,22,2,missouri,2016,missouri_2016,Ipsos,36,4,Strong Dem.,Strong Dem. 2016,8,Ipsos,12,300,38.14,56.77,-0.05269106617752717
41,52,7,1083,7.5,8,7,missouri,2016,missouri_2016,PublicPolicyPolling,36,4,Strong Dem.,Strong Dem. 2016,8,PublicPolicyPolling,22,301,38.14,56.77,-0.039005826685836076
38,47,11,508,9.5,12,7,missouri,2016,missouri_2016,DFMResearch(DSMART),36,4,Strong Dem.,Strong Dem. 2016,8,0_None,1,302,38.14,56.77,-0.04520443516148431
38,52,4,405,9.5,11,8,missouri,2016,missouri_2016,MonmouthUniversity,36,4,Strong Dem.,Strong Dem. 2016,8,MonmouthUniversity,19,303,38.14,56.77,-0.02036783385429486
